id,host_id,neighborhood_group,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,total_host_listings,availability_365,reviews_in_last_yr
11739168,61391963,Manhattan,Upper East Side,40.76984,-73.96119,Entire home/apt,133,30,26,116,132,5
12007175,51501835,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,115,30,8,109,312,0
12007258,59489089,Brooklyn,Bedford-Stuyvesant,40.68801,-73.95818,Entire home/apt,207,30,6,1,0,0
12007456,63403077,Manhattan,East Harlem,40.79804,-73.9381,Private room,43,30,65,3,39,12
11741555,62466366,Manhattan,West Village,40.73248,-74.00589,Entire home/apt,675,30,24,1,0,0
11910742,62745867,Manhattan,Chelsea,40.74014,-74.0023,Entire home/apt,235,30,2,2,365,1
12009651,87266,Manhattan,Harlem,40.82394,-73.94265,Entire home/apt,100,30,14,1,160,1
12015378,50292584,Brooklyn,Sunset Park,40.64158,-74.01115,Entire home/apt,120,3,99,2,319,13
12019589,11481,Brooklyn,Carroll Gardens,40.67763,-74.001,Entire home/apt,250,30,5,3,364,0
12019843,14476679,Manhattan,East Village,40.72586,-73.97989,Private room,70,30,3,1,0,0
12022833,438593,Manhattan,Chelsea,40.74479,-73.99611,Entire home/apt,350,30,2,2,0,0
12024220,51501835,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,150,30,10,109,278,1
12024963,51501835,Manhattan,Little Italy,40.71899,-73.99773,Entire home/apt,125,30,6,109,292,1
12025968,63403077,Manhattan,East Harlem,40.79679,-73.93805,Private room,42,30,74,3,40,7
12027791,15789646,Queens,Sunnyside,40.74285,-73.91511,Entire home/apt,121,30,3,3,233,2
12028495,52474491,Brooklyn,Sea Gate,40.57857,-74.01012,Private room,71,30,0,2,0,0
11910848,63544192,Manhattan,Tribeca,40.71913,-74.0062,Private room,51,30,2,1,0,0
11742647,19962052,Manhattan,Gramercy,40.7365,-73.98089,Private room,65,3,68,2,0,10
12091679,61391963,Manhattan,Upper West Side,40.78392,-73.97362,Entire home/apt,142,30,14,116,341,2
12028733,52474491,Brooklyn,Sea Gate,40.57774,-74.01022,Private room,97,30,2,2,0,0
12034085,7695223,Manhattan,Hell's Kitchen,40.75857,-73.98942,Private room,65,30,6,1,0,0
12092786,34758340,Brooklyn,Sheepshead Bay,40.60489,-73.95423,Entire home/apt,85,5,19,1,0,3
12095161,19965375,Manhattan,Chinatown,40.7137,-73.99638,Private room,90,30,0,1,0,0
11911783,9143200,Manhattan,Upper West Side,40.79527,-73.97395,Entire home/apt,160,30,2,1,0,0
12034640,64411228,Brooklyn,Williamsburg,40.71055,-73.9535,Private room,50,30,27,1,0,0
11922306,63623329,Brooklyn,Crown Heights,40.67672,-73.95131,Private room,60,30,5,1,0,0
12037401,51501835,Manhattan,Upper East Side,40.78119,-73.95302,Entire home/apt,115,30,8,109,159,2
12039579,34861728,Queens,Kew Gardens,40.70836,-73.83026,Private room,74,30,11,4,305,2
12039894,34861728,Queens,Kew Gardens,40.70836,-73.83026,Entire home/apt,249,30,5,4,292,0
12041170,11332307,Queens,Ozone Park,40.68591,-73.85574,Entire home/apt,164,5,2,1,163,2
11923007,7640852,Brooklyn,Williamsburg,40.71329,-73.95758,Private room,95,30,0,1,0,0
11926941,4501003,Brooklyn,Flatbush,40.64315,-73.95886,Entire home/apt,99,30,3,1,0,0
12099852,42905408,Queens,Astoria,40.77016,-73.92389,Entire home/apt,165,30,0,1,0,0
12106946,5075103,Manhattan,Harlem,40.82086,-73.9549,Private room,70,30,16,2,0,0
12107055,64921358,Brooklyn,Williamsburg,40.71564,-73.9556,Private room,65,30,1,1,0,0
12110383,54921733,Brooklyn,Flatbush,40.6432,-73.96776,Entire home/apt,112,4,5,3,0,0
12043691,64484703,Manhattan,Harlem,40.8292,-73.94642,Entire home/apt,85,2,7,1,0,0
11927032,12986134,Brooklyn,Bedford-Stuyvesant,40.682026,-73.915649,Entire home/apt,146,5,47,1,16,17
12050280,64528384,Manhattan,Chelsea,40.74024,-73.99431,Private room,150,60,0,1,0,0
11927300,4386682,Queens,Ridgewood,40.70205,-73.91028,Private room,35,30,9,3,0,0
12110663,64948443,Manhattan,Harlem,40.80602,-73.95367,Private room,88,5,150,1,5,22
12112190,51501835,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,120,30,14,109,278,3
12113045,64967307,Brooklyn,Williamsburg,40.71334,-73.96056,Private room,78,30,0,1,0,0
12050932,64534798,Brooklyn,Prospect-Lefferts Gardens,40.6638,-73.95023,Entire home/apt,90,30,2,1,0,0
12051116,6255163,Manhattan,Upper West Side,40.79914,-73.96288,Entire home/apt,189,7,29,1,223,5
12113494,3554055,Manhattan,Upper East Side,40.76722,-73.96876,Entire home/apt,89,30,0,1,0,0
12114040,17770287,Manhattan,Midtown,40.74898,-73.98252,Entire home/apt,85,60,17,12,149,3
12052143,36306552,Manhattan,Upper West Side,40.77764,-73.97771,Entire home/apt,325,30,66,1,138,2
11927624,5251483,Brooklyn,Vinegar Hill,40.70134,-73.98488,Entire home/apt,170,30,2,1,0,0
11928097,17737517,Manhattan,East Harlem,40.80012,-73.94272,Private room,65,30,0,1,0,0
11929230,31919152,Brooklyn,Williamsburg,40.70878,-73.94441,Private room,60,7,0,1,0,0
12053427,8896489,Queens,Middle Village,40.72113,-73.88649,Entire home/apt,109,30,80,1,336,4
11935301,24253453,Brooklyn,Park Slope,40.67606,-73.98116,Private room,85,30,1,1,66,0
12114228,47864677,Manhattan,Upper East Side,40.77095,-73.95884,Entire home/apt,75,30,13,1,0,0
12054286,45103252,Manhattan,Upper West Side,40.78807,-73.97406,Private room,75,30,0,1,0,0
12054516,39863896,Brooklyn,Crown Heights,40.67316,-73.93942,Entire home/apt,120,3,88,1,58,1
12293900,11206175,Queens,Maspeth,40.72292,-73.90771,Entire home/apt,92,60,23,2,310,1
12300734,7195103,Manhattan,Upper West Side,40.77814,-73.98066,Private room,99,30,51,1,0,0
12055540,64568425,Brooklyn,Prospect-Lefferts Gardens,40.66096,-73.95968,Entire home/apt,50,30,0,1,0,0
12067652,3555480,Manhattan,Chelsea,40.74712,-73.99505,Entire home/apt,175,30,6,1,0,0
12114628,17845933,Manhattan,Upper West Side,40.78686,-73.97202,Entire home/apt,300,30,6,1,0,0
12068200,64660747,Manhattan,Civic Center,40.716667484807154,-74.00397062345128,Entire home/apt,190,30,7,3,156,2
12122102,12859795,Manhattan,Inwood,40.86409,-73.92178,Private room,250,2,185,1,358,2
12129245,43740859,Queens,Astoria,40.76731,-73.91662,Private room,59,30,0,1,0,0
12130620,11338827,Manhattan,Harlem,40.82727,-73.94142,Private room,63,30,5,1,0,0
12132427,10584659,Manhattan,East Village,40.7322,-73.98497,Entire home/apt,188,30,12,1,0,0
12302170,66326553,Manhattan,Hell's Kitchen,40.7621,-73.9928,Entire home/apt,145,30,146,7,0,2
12303877,51522009,Manhattan,Hell's Kitchen,40.76341,-73.99098,Private room,80,3,0,1,0,0
12307809,26535250,Brooklyn,Windsor Terrace,40.65614,-73.97967,Entire home/apt,111,30,128,7,338,1
12070985,41280277,Manhattan,Washington Heights,40.85496,-73.93406,Entire home/apt,84,30,0,1,0,0
12308695,33049782,Brooklyn,Bushwick,40.69018,-73.90309,Private room,45,3,3,1,0,0
12317903,1512462,Manhattan,Midtown,40.75307,-73.96691,Entire home/apt,149,30,164,2,34,2
12318604,10199873,Manhattan,Upper East Side,40.77381,-73.94574,Private room,42,31,0,1,0,0
12321626,38353649,Manhattan,East Village,40.72322,-73.98411,Entire home/apt,194,30,5,1,0,0
12133132,49045679,Manhattan,Lower East Side,40.71251,-73.9889,Private room,60,30,8,1,0,0
12071038,64676041,Manhattan,East Harlem,40.78719,-73.94811,Entire home/apt,199,6,120,1,290,6
12324428,1702298,Brooklyn,Williamsburg,40.7155,-73.93632,Private room,28,30,0,1,0,0
12324757,2861820,Brooklyn,Williamsburg,40.7122,-73.94212,Entire home/apt,215,30,11,1,0,0
12074139,14092176,Manhattan,Harlem,40.80044,-73.95374,Entire home/apt,85,30,9,1,233,4
12325036,30848788,Brooklyn,Bedford-Stuyvesant,40.69371,-73.94622,Private room,110,3,59,2,76,13
12325045,66501870,Manhattan,Midtown,40.76043,-73.96892,Entire home/apt,155,30,160,1,270,0
12325291,26405086,Manhattan,Washington Heights,40.83479,-73.94392,Entire home/apt,300,30,117,4,341,3
12135851,2613671,Brooklyn,Crown Heights,40.67586,-73.9451,Entire home/apt,175,30,58,1,364,0
12145189,2961779,Manhattan,Hell's Kitchen,40.7675,-73.9879,Entire home/apt,100,30,6,1,0,0
12145578,2589215,Brooklyn,Flatbush,40.65382,-73.9601,Private room,89,4,5,1,0,0
12145887,5075103,Manhattan,Harlem,40.8221,-73.95514,Private room,55,30,1,2,0,0
12148215,53930780,Manhattan,Harlem,40.80245,-73.95591,Private room,45,30,1,1,0,0
12079993,35329442,Manhattan,Upper West Side,40.79847,-73.96013,Entire home/apt,380,30,6,1,0,0
12328112,1180190,Brooklyn,Greenpoint,40.73225,-73.95454,Entire home/apt,450,365,17,1,365,0
12333456,66566329,Brooklyn,Williamsburg,40.71912,-73.94217,Entire home/apt,199,30,33,1,0,0
12081254,31230100,Brooklyn,Crown Heights,40.67168,-73.95447,Private room,100,3,1,3,0,0
12082737,47954479,Brooklyn,Bedford-Stuyvesant,40.69357,-73.95111,Private room,45,30,0,1,0,0
12336668,4207560,Brooklyn,Williamsburg,40.70973,-73.95292,Private room,90,30,54,1,0,0
12153428,65258815,Brooklyn,Crown Heights,40.67449,-73.92699,Private room,61,2,253,2,17,44
12153709,167796,Manhattan,East Harlem,40.80237,-73.9437,Private room,250,30,0,1,0,0
12083016,7226962,Manhattan,East Village,40.72717,-73.98472,Entire home/apt,200,30,3,1,0,0
12084009,64765550,Manhattan,Upper East Side,40.77924,-73.94924,Entire home/apt,140,30,4,1,0,0
12154621,3604124,Brooklyn,Crown Heights,40.67506,-73.95432,Private room,45,30,4,1,0,0
12155351,34507633,Manhattan,East Village,40.72647,-73.97969,Private room,80,30,1,1,0,0
12084100,30283594,Manhattan,Midtown,40.765633,-73.982376,Entire home/apt,449,30,0,95,250,0
12084205,51924404,Manhattan,East Village,40.72966,-73.98476,Private room,56,30,2,1,0,0
12166912,50200840,Manhattan,East Village,40.72832,-73.9869,Private room,140,3,61,1,277,12
12169389,2731960,Brooklyn,Williamsburg,40.71387,-73.94372,Private room,85,30,75,1,0,0
12170307,64652921,Brooklyn,Williamsburg,40.71534,-73.95672,Entire home/apt,125,30,1,1,0,0
12170991,57070933,Manhattan,Upper West Side,40.80037,-73.95878,Private room,65,30,3,2,0,0
12171671,16677326,Manhattan,Chelsea,40.74865,-73.99565,Private room,91,1,406,22,341,88
12172457,50760546,Manhattan,Kips Bay,40.74403,-73.98118,Entire home/apt,216,30,1,31,113,0
12339863,10035055,Manhattan,Tribeca,40.72248,-74.0096,Entire home/apt,1000,30,0,1,0,0
12085680,30283594,Manhattan,Midtown,40.765633,-73.982376,Entire home/apt,449,30,1,95,250,0
12086351,4462547,Brooklyn,Prospect Heights,40.67868,-73.96778,Private room,45,180,0,1,0,0
12087785,54378184,Brooklyn,Clinton Hill,40.69094,-73.96688,Entire home/apt,275,20,27,3,343,6
12088765,1712843,Brooklyn,Bedford-Stuyvesant,40.69068,-73.95746,Private room,43,30,4,1,0,0
12342269,1892706,Manhattan,East Harlem,40.79016,-73.94778,Private room,70,30,0,1,0,0
12089013,30283594,Manhattan,Midtown,40.765633,-73.982376,Entire home/apt,449,30,2,95,250,1
12089661,438593,Manhattan,Chelsea,40.7435,-73.99426,Private room,175,30,1,2,0,0
12090887,18370504,Manhattan,Morningside Heights,40.81508,-73.95985,Private room,65,30,5,1,0,0
12342876,8389062,Queens,Astoria,40.76257,-73.91531,Entire home/apt,120,30,1,1,0,0
12174966,28895303,Manhattan,Upper East Side,40.76868,-73.95357,Private room,95,30,10,1,0,0
12433302,425363,Brooklyn,Bedford-Stuyvesant,40.68922,-73.95148,Entire home/apt,215,4,103,1,288,38
12175508,65415391,Manhattan,Gramercy,40.73195,-73.98376,Private room,100,30,0,1,0,0
12181485,794042,Brooklyn,Clinton Hill,40.68294,-73.96352,Entire home/apt,98,14,12,1,0,0
12184165,65476654,Manhattan,Upper West Side,40.78203,-73.9809,Private room,84,30,27,1,0,0
12184956,36959636,Brooklyn,Williamsburg,40.719,-73.94709,Private room,75,30,0,1,0,0
12343098,66640174,Manhattan,West Village,40.73144,-74.0094,Entire home/apt,1600,30,59,1,364,0
12343793,7476145,Brooklyn,Williamsburg,40.71757,-73.95863,Private room,75,30,3,1,0,0
12433667,67260259,Manhattan,East Village,40.72349,-73.98977,Private room,200,2,4,2,0,1
12433898,67261284,Queens,Jackson Heights,40.75086,-73.87993,Private room,50,1,71,2,0,37
12434717,40828217,Brooklyn,Prospect-Lefferts Gardens,40.66172,-73.94564,Private room,50,5,68,5,0,0
12443469,970831,Manhattan,Chinatown,40.71634,-73.9914,Entire home/apt,189,2,120,1,0,9
12344255,66649328,Brooklyn,Sheepshead Bay,40.60759,-73.95445,Entire home/apt,45,30,0,1,0,0
12344391,8308648,Brooklyn,Bedford-Stuyvesant,40.68639,-73.91846,Private room,50,30,2,2,0,0
12344456,40040638,Brooklyn,Park Slope,40.67548,-73.9815,Entire home/apt,132,1,200,1,251,47
12190880,65527002,Manhattan,Upper West Side,40.79512,-73.96325,Private room,80,30,87,1,263,3
12446494,21742264,Manhattan,Hell's Kitchen,40.76304,-73.99166,Entire home/apt,155,30,0,1,0,0
12451425,60996330,Manhattan,Midtown,40.7501,-73.97226,Entire home/apt,175,30,3,1,0,0
12191010,65482154,Queens,Arverne,40.58893,-73.80064,Entire home/apt,414,30,12,2,365,0
12191116,57070933,Manhattan,Upper West Side,40.80049,-73.95898,Private room,59,30,5,2,0,0
12452110,12327430,Manhattan,Hell's Kitchen,40.76503,-73.99596,Entire home/apt,220,4,223,2,124,34
12454556,8671253,Manhattan,East Village,40.72558,-73.9819,Private room,80,30,3,1,0,0
12196647,5744488,Brooklyn,Bedford-Stuyvesant,40.69633,-73.94733,Private room,45,30,0,1,0,0
12462634,48091946,Manhattan,Upper West Side,40.77621,-73.97952,Entire home/apt,150,30,5,1,0,0
12202225,59979344,Brooklyn,Bedford-Stuyvesant,40.69188,-73.94742,Private room,57,30,0,1,0,0
12345178,65809485,Queens,Flushing,40.75026,-73.82912,Private room,60,14,94,12,135,5
12345615,52196858,Bronx,Parkchester,40.83836,-73.85775,Private room,94,1,417,2,75,94
12345786,44223203,Manhattan,East Village,40.72895,-73.98736,Private room,80,30,38,1,0,0
12353119,26405086,Manhattan,Washington Heights,40.83565,-73.94352,Entire home/apt,295,30,147,4,342,0
12355067,31502455,Manhattan,Chelsea,40.74553,-73.99784,Private room,200,30,1,1,0,0
12464635,639785,Brooklyn,Williamsburg,40.71579,-73.95391,Entire home/apt,285,30,18,1,0,0
12465732,47638752,Manhattan,Chinatown,40.71317,-73.9957,Private room,70,30,1,1,0,0
12470877,67493763,Manhattan,East Village,40.72813,-73.98034,Private room,65,30,4,1,0,0
12358117,37978030,Brooklyn,Flatbush,40.63137,-73.96621,Entire home/apt,215,3,28,1,3,9
12358120,2640854,Manhattan,Chelsea,40.74184,-73.99883,Entire home/apt,189,30,9,1,0,0
12359146,39549563,Brooklyn,Bedford-Stuyvesant,40.67986,-73.91107,Entire home/apt,150,30,40,1,99,1
12360207,3922831,Brooklyn,Williamsburg,40.71609,-73.96133,Entire home/apt,95,30,64,2,310,5
12202511,9314442,Manhattan,Chinatown,40.71546,-73.99381,Entire home/apt,120,30,2,1,0,0
12205049,65625445,Queens,Laurelton,40.67324,-73.73672,Entire home/apt,321,40,15,1,0,0
12205604,19866189,Queens,Arverne,40.58866,-73.79367,Entire home/apt,158,30,43,3,365,5
12206029,5897784,Brooklyn,Bedford-Stuyvesant,40.6817,-73.92598,Private room,49,30,1,1,0,0
12206323,65639106,Manhattan,East Harlem,40.78848,-73.94726,Entire home/apt,96,30,2,1,0,0
12471447,36966894,Manhattan,Upper West Side,40.77856,-73.97667,Entire home/apt,200,30,5,1,0,0
12210323,65670239,Brooklyn,East Flatbush,40.64247,-73.94873,Entire home/apt,275,2,70,1,349,16
12210730,12798614,Brooklyn,Bedford-Stuyvesant,40.68803,-73.94158,Private room,67,30,1,3,315,0
12211018,12798614,Brooklyn,Bedford-Stuyvesant,40.68798,-73.94323,Private room,85,45,0,3,315,0
12360254,32193665,Brooklyn,Williamsburg,40.71671,-73.94989,Entire home/apt,200,30,0,1,0,0
12472883,12114372,Manhattan,Gramercy,40.73631,-73.98525,Private room,150,30,0,1,0,0
12360660,5074556,Manhattan,Chinatown,40.71638,-73.99326,Private room,93,30,4,1,364,0
12364334,22535087,Manhattan,Murray Hill,40.74894,-73.97688,Entire home/apt,200,2,20,1,250,0
12221970,9040879,Queens,Arverne,40.59349,-73.78829,Entire home/apt,900,1,20,3,364,0
12222304,23821373,Manhattan,Upper East Side,40.76676,-73.95753,Entire home/apt,200,30,0,1,0,0
12485862,33936693,Brooklyn,Williamsburg,40.71038,-73.96469,Entire home/apt,189,4,155,1,284,22
12223866,11157618,Brooklyn,Bedford-Stuyvesant,40.68953,-73.95903,Entire home/apt,96,30,93,1,19,0
12365206,24038764,Brooklyn,Cypress Hills,40.67769,-73.89298,Private room,55,30,2,1,0,0
12487909,66574216,Queens,Flushing,40.76664,-73.81944,Private room,52,30,137,1,0,0
12366132,66614646,Manhattan,East Village,40.72444,-73.98136,Private room,80,30,1,1,0,0
12224443,65760387,Brooklyn,Bedford-Stuyvesant,40.68505,-73.91965,Entire home/apt,99,30,43,1,0,0
12492242,38864859,Manhattan,Upper East Side,40.7842,-73.95105,Entire home/apt,130,30,0,1,0,0
12224852,38850266,Brooklyn,Brooklyn Heights,40.69153,-73.99264,Entire home/apt,150,30,4,1,0,0
12366226,22288459,Brooklyn,Bedford-Stuyvesant,40.69615,-73.9339,Private room,133,30,18,1,0,0
12492941,67640934,Brooklyn,Bedford-Stuyvesant,40.68373,-73.93677,Private room,60,30,34,2,0,0
12366762,66810906,Brooklyn,Bergen Beach,40.62397,-73.91051,Entire home/apt,249,3,61,1,161,13
12367449,3121134,Queens,Astoria,40.7619,-73.91985,Private room,66,30,1,1,0,0
12368099,26377263,Queens,Far Rockaway,40.59905,-73.75436,Private room,38,6,0,53,349,0
12370347,116382,Brooklyn,Crown Heights,40.66863,-73.94116,Private room,46,30,129,8,280,1
12375976,16617640,Manhattan,East Village,40.72376,-73.97975,Entire home/apt,89,30,2,1,0,0
12376365,45601111,Queens,Laurelton,40.6694,-73.74612,Private room,68,7,56,6,81,8
12380717,41265342,Manhattan,Upper East Side,40.76628,-73.9602,Entire home/apt,115,30,7,1,0,0
12228023,65786525,Manhattan,Upper East Side,40.77638,-73.95742,Private room,68,30,0,1,0,0
12228640,27953420,Brooklyn,Bedford-Stuyvesant,40.68527,-73.95085,Entire home/apt,110,30,0,1,0,0
12230921,5679552,Brooklyn,Williamsburg,40.71768,-73.95578,Entire home/apt,175,2,2,1,0,0
12231304,18287406,Brooklyn,Bushwick,40.70295,-73.91731,Private room,33,30,0,1,0,0
12494415,67651553,Manhattan,Morningside Heights,40.80392,-73.96489,Entire home/apt,120,30,0,2,0,0
12233692,65598016,Brooklyn,Crown Heights,40.66987,-73.9513,Private room,68,30,152,2,308,1
12494870,12140588,Brooklyn,Greenpoint,40.72596,-73.95602,Private room,40,30,2,1,0,0
12495831,22527211,Manhattan,Midtown,40.75769,-73.96592,Entire home/apt,160,30,70,1,158,4
12381336,66919869,Brooklyn,Williamsburg,40.71728,-73.95849,Entire home/apt,325,3,18,1,0,0
12383041,17001409,Brooklyn,Bedford-Stuyvesant,40.69563,-73.94376,Private room,60,30,5,1,0,0
12383067,24532289,Manhattan,Upper East Side,40.78737,-73.95482,Private room,72,30,22,2,116,6
12384862,51501835,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,100,30,13,109,287,1
12496037,23870466,Manhattan,Upper West Side,40.784245,-73.971001,Entire home/apt,235,30,5,1,99,1
12245694,48745427,Manhattan,Inwood,40.86747,-73.91875,Entire home/apt,68,30,20,1,282,1
12247741,14906645,Manhattan,Upper East Side,40.7747,-73.95714,Private room,68,30,2,1,0,0
12249359,61391963,Manhattan,Hell's Kitchen,40.76532,-73.98997,Entire home/apt,133,30,16,116,342,3
12249461,24291213,Brooklyn,Sunset Park,40.63877,-74.01993,Private room,35,30,2,2,0,0
12252513,9280078,Brooklyn,Williamsburg,40.70843,-73.96805,Entire home/apt,120,30,1,1,0,0
12252583,49121324,Brooklyn,Clinton Hill,40.68614,-73.96671,Private room,50,30,4,1,0,0
12496118,11305944,Bronx,Allerton,40.86768,-73.8605,Entire home/apt,157,2,116,4,328,32
12497438,67674810,Manhattan,Chinatown,40.71593,-73.99803,Entire home/apt,220,30,5,1,226,1
12252993,65968828,Brooklyn,Crown Heights,40.67319,-73.91315,Entire home/apt,115,30,103,1,361,0
12253809,12608878,Manhattan,Washington Heights,40.85137,-73.94047,Private room,52,30,0,1,0,0
12267599,12879538,Manhattan,Harlem,40.82153,-73.94525,Entire home/apt,129,2,172,2,254,37
12268056,7119612,Brooklyn,Bushwick,40.69742,-73.92725,Private room,62,30,1,1,0,0
12272376,9040879,Queens,Arverne,40.59367,-73.7887,Entire home/apt,90,1,102,3,354,20
12272850,61391963,Manhattan,Kips Bay,40.74001,-73.97811,Entire home/apt,199,30,16,116,250,3
12385002,66949758,Queens,Jamaica,40.69922,-73.81457,Entire home/apt,59,30,28,2,176,0
12497757,50137233,Brooklyn,Williamsburg,40.71213,-73.9465,Private room,190,30,0,1,0,0
12497783,67677095,Manhattan,Morningside Heights,40.80317,-73.96408,Private room,40,30,1,1,0,0
12502633,379619,Brooklyn,Gowanus,40.66714,-73.99411,Private room,119,1,733,1,24,101
12386579,66961444,Manhattan,Inwood,40.87028,-73.91327,Private room,50,30,83,1,334,1
12387018,31280252,Manhattan,Lower East Side,40.71797,-73.98717,Entire home/apt,120,30,0,1,0,0
12387215,14278457,Manhattan,Lower East Side,40.71279,-73.98812,Private room,125,30,0,1,0,0
12273048,49580011,Manhattan,Theater District,40.76239,-73.98164,Entire home/apt,150,30,8,1,108,3
12281070,66173032,Manhattan,Upper East Side,40.77441,-73.95815,Entire home/apt,160,30,0,1,0,0
12509350,31376006,Brooklyn,Greenpoint,40.72191,-73.94405,Private room,60,30,2,1,0,0
12511986,3905432,Manhattan,Harlem,40.8162,-73.94616,Private room,100,30,13,2,242,5
